setting,classifier,rate
"[('radial', 'spheric'), ('whole', 'husiq')]",KNN_manhattam,41.34
"[('radial', 'spheric'), ('whole', 'zernike')]",KNN_manhattam,34.5
"[('radial', 'spheric'), ('whole', 'legendre')]",KNN_manhattam,43.37
"[('radial', 'spheric'), ('whole', 'chebyshev')]",KNN_manhattam,46.29
"[('radial', 'spheric'), ('upper', 'spheric')]",KNN_manhattam,41.99
"[('radial', 'spheric'), ('upper', 'hututu')]",KNN_manhattam,54.36
"[('radial', 'spheric'), ('upper', 'hu1980')]",KNN_manhattam,43.3
"[('radial', 'spheric'), ('upper', 'husiq')]",KNN_manhattam,46.29
"[('radial', 'spheric'), ('upper', 'zernike')]",KNN_manhattam,36.46
"[('radial', 'spheric'), ('upper', 'legendre')]",KNN_manhattam,48.29
"[('radial', 'spheric'), ('upper', 'chebyshev')]",KNN_manhattam,49.83
"[('radial', 'spheric'), ('lower', 'spheric')]",KNN_manhattam,36.8
"[('radial', 'spheric'), ('lower', 'hututu')]",KNN_manhattam,47.18
"[('radial', 'spheric'), ('lower', 'hu1980')]",KNN_manhattam,41.38
"[('radial', 'spheric'), ('lower', 'husiq')]",KNN_manhattam,43.37
"[('radial', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,36.38
"[('radial', 'spheric'), ('lower', 'legendre')]",KNN_manhattam,40.57
"[('radial', 'spheric'), ('lower', 'chebyshev')]",KNN_manhattam,44.37
"[('radial', 'hututu'), ('radial', 'hu1980')]",KNN_manhattam,26.32
"[('radial', 'hututu'), ('radial', 'husiq')]",KNN_manhattam,32.92
"[('radial', 'hututu'), ('radial', 'zernike')]",KNN_manhattam,27.97
"[('radial', 'hututu'), ('radial', 'legendre')]",KNN_manhattam,42.91
"[('radial', 'hututu'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'hututu'), ('sagittal', 'spheric')]",KNN_manhattam,42.6
"[('radial', 'hututu'), ('sagittal', 'hututu')]",KNN_manhattam,38.65
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",KNN_manhattam,31.66
"[('radial', 'hututu'), ('sagittal', 'husiq')]",KNN_manhattam,36.61
"[('radial', 'hututu'), ('sagittal', 'zernike')]",KNN_manhattam,26.43
"[('radial', 'hututu'), ('sagittal', 'legendre')]",KNN_manhattam,47.52
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",KNN_manhattam,48.79
"[('radial', 'hututu'), ('transversal', 'spheric')]",KNN_manhattam,40.26
"[('radial', 'hututu'), ('transversal', 'hututu')]",KNN_manhattam,52.17
"[('radial', 'hututu'), ('transversal', 'hu1980')]",KNN_manhattam,35.61
"[('radial', 'hututu'), ('transversal', 'husiq')]",KNN_manhattam,44.18
"[('radial', 'hututu'), ('transversal', 'zernike')]",KNN_manhattam,27.97
"[('radial', 'hututu'), ('transversal', 'legendre')]",KNN_manhattam,52.02
"[('radial', 'hututu'), ('transversal', 'chebyshev')]",KNN_manhattam,52.75
"[('radial', 'hututu'), ('whole', 'spheric')]",KNN_manhattam,41.68
"[('radial', 'hututu'), ('whole', 'hututu')]",KNN_manhattam,34.31
"[('radial', 'hututu'), ('whole', 'hu1980')]",KNN_manhattam,28.43
"[('radial', 'hututu'), ('whole', 'husiq')]",KNN_manhattam,32.19
"[('radial', 'hututu'), ('whole', 'zernike')]",KNN_manhattam,29.93
"[('radial', 'hututu'), ('whole', 'legendre')]",KNN_manhattam,44.53
"[('radial', 'hututu'), ('whole', 'chebyshev')]",KNN_manhattam,46.91
"[('radial', 'hututu'), ('upper', 'spheric')]",KNN_manhattam,37.42
"[('radial', 'hututu'), ('upper', 'hututu')]",KNN_manhattam,44.79
"[('radial', 'hututu'), ('upper', 'hu1980')]",KNN_manhattam,28.66
"[('radial', 'hututu'), ('upper', 'husiq')]",KNN_manhattam,34.84
"[('radial', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,30.54
"[('radial', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,45.29
"[('radial', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,47.14
"[('radial', 'hututu'), ('lower', 'spheric')]",KNN_manhattam,28.89
"[('radial', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,35.19
"[('radial', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,29.27
"[('radial', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,32.04
"[('radial', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,30.73
"[('radial', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,35.23
"[('radial', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,32.73
"[('radial', 'hu1980'), ('radial', 'husiq')]",KNN_euclidean,25.62
"[('radial', 'hu1980'), ('radial', 'zernike')]",KNN_euclidean,22.36
"[('radial', 'hu1980'), ('radial', 'legendre')]",KNN_euclidean,40.41
"[('radial', 'hu1980'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'hu1980'), ('sagittal', 'spheric')]",KNN_manhattam,37.99
"[('radial', 'hu1980'), ('sagittal', 'hututu')]",KNN_manhattam,32.69
"[('radial', 'hu1980'), ('sagittal', 'hu1980')]",KNN_euclidean,24.93
"[('radial', 'hu1980'), ('sagittal', 'husiq')]",KNN_euclidean,29.58
"[('radial', 'hu1980'), ('sagittal', 'zernike')]",KNN_euclidean,26.2
"[('radial', 'hu1980'), ('sagittal', 'legendre')]",KNN_manhattam,44.53
"[('radial', 'hu1980'), ('sagittal', 'chebyshev')]",KNN_manhattam,47.21
"[('radial', 'hu1980'), ('transversal', 'spheric')]",KNN_manhattam,33.54
"[('radial', 'hu1980'), ('transversal', 'hututu')]",KNN_manhattam,49.06
"[('radial', 'hu1980'), ('transversal', 'hu1980')]",KNN_euclidean,29.73
"[('radial', 'hu1980'), ('transversal', 'husiq')]",KNN_manhattam,38.11
"[('radial', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,26.2
"[('radial', 'hu1980'), ('transversal', 'legendre')]",KNN_manhattam,48.52
"[('radial', 'hu1980'), ('transversal', 'chebyshev')]",KNN_manhattam,48.6
"[('radial', 'hu1980'), ('whole', 'spheric')]",KNN_manhattam,35.8
"[('radial', 'hu1980'), ('whole', 'hututu')]",KNN_manhattam,30.46
"[('radial', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,17.67
"[('radial', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,26.2
"[('radial', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,22.55
"[('radial', 'hu1980'), ('whole', 'legendre')]",KNN_manhattam,41.61
"[('radial', 'hu1980'), ('whole', 'chebyshev')]",KNN_manhattam,44.72
"[('radial', 'hu1980'), ('upper', 'spheric')]",KNN_manhattam,28.2
"[('radial', 'hu1980'), ('upper', 'hututu')]",KNN_euclidean,42.07
"[('radial', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,20.94
"[('radial', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,32.0
"[('radial', 'hu1980'), ('upper', 'zernike')]",KNN_euclidean,22.28
"[('radial', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,40.18
"[('radial', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,43.18
"[('radial', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,17.56
"[('radial', 'hu1980'), ('lower', 'hututu')]",KNN_euclidean,28.51
"[('radial', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,17.13
"[('radial', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,23.36
"[('radial', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,22.63
"[('radial', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,23.78
"[('radial', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,24.51
"[('radial', 'husiq'), ('radial', 'zernike')]",KNN_manhattam,25.12
"[('radial', 'husiq'), ('radial', 'legendre')]",KNN_manhattam,44.91
"[('radial', 'husiq'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'husiq'), ('sagittal', 'spheric')]",KNN_manhattam,37.99
"[('radial', 'husiq'), ('sagittal', 'hututu')]",KNN_manhattam,34.84
"[('radial', 'husiq'), ('sagittal', 'hu1980')]",KNN_manhattam,33.69
"[('radial', 'husiq'), ('sagittal', 'husiq')]",KNN_manhattam,30.31
"[('radial', 'husiq'), ('sagittal', 'zernike')]",KNN_euclidean,26.7
"[('radial', 'husiq'), ('sagittal', 'legendre')]",KNN_manhattam,45.79
"[('radial', 'husiq'), ('sagittal', 'chebyshev')]",KNN_manhattam,48.02
"[('radial', 'husiq'), ('transversal', 'spheric')]",KNN_manhattam,36.46
"[('radial', 'husiq'), ('transversal', 'hututu')]",KNN_manhattam,50.56
"[('radial', 'husiq'), ('transversal', 'hu1980')]",KNN_euclidean,37.8
"[('radial', 'husiq'), ('transversal', 'husiq')]",KNN_manhattam,39.49
"[('radial', 'husiq'), ('transversal', 'zernike')]",KNN_manhattam,26.82
"[('radial', 'husiq'), ('transversal', 'legendre')]",KNN_manhattam,50.79
"[('radial', 'husiq'), ('transversal', 'chebyshev')]",KNN_manhattam,50.71
"[('radial', 'husiq'), ('whole', 'spheric')]",KNN_manhattam,37.88
"[('radial', 'husiq'), ('whole', 'hututu')]",KNN_manhattam,34.08
"[('radial', 'husiq'), ('whole', 'hu1980')]",KNN_euclidean,28.24
"[('radial', 'husiq'), ('whole', 'husiq')]",KNN_manhattam,25.51
"[('radial', 'husiq'), ('whole', 'zernike')]",KNN_manhattam,25.97
"[('radial', 'husiq'), ('whole', 'legendre')]",KNN_manhattam,46.37
"[('radial', 'husiq'), ('whole', 'chebyshev')]",KNN_manhattam,48.91
"[('radial', 'husiq'), ('upper', 'spheric')]",KNN_manhattam,35.46
"[('radial', 'husiq'), ('upper', 'hututu')]",KNN_euclidean,47.41
"[('radial', 'husiq'), ('upper', 'hu1980')]",KNN_euclidean,28.93
"[('radial', 'husiq'), ('upper', 'husiq')]",KNN_manhattam,34.69
"[('radial', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,27.74
"[('radial', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,46.48
"[('radial', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,49.98
"[('radial', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,25.47
"[('radial', 'husiq'), ('lower', 'hututu')]",KNN_euclidean,37.96
"[('radial', 'husiq'), ('lower', 'hu1980')]",KNN_manhattam,28.81
"[('radial', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,32.62
"[('radial', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,27.16
"[('radial', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,33.08
"[('radial', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,35.0
"[('radial', 'zernike'), ('radial', 'legendre')]",KNN_manhattam,33.27
"[('radial', 'zernike'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'zernike'), ('sagittal', 'spheric')]",KNN_manhattam,39.03
"[('radial', 'zernike'), ('sagittal', 'hututu')]",KNN_manhattam,34.54
"[('radial', 'zernike'), ('sagittal', 'hu1980')]",KNN_manhattam,25.66
"[('radial', 'zernike'), ('sagittal', 'husiq')]",KNN_manhattam,29.35
"[('radial', 'zernike'), ('sagittal', 'zernike')]",KNN_euclidean,25.74
"[('radial', 'zernike'), ('sagittal', 'legendre')]",KNN_manhattam,43.83
"[('radial', 'zernike'), ('sagittal', 'chebyshev')]",KNN_manhattam,41.76
"[('radial', 'zernike'), ('transversal', 'spheric')]",KNN_manhattam,40.34
"[('radial', 'zernike'), ('transversal', 'hututu')]",KNN_manhattam,43.14
"[('radial', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,26.09
"[('radial', 'zernike'), ('transversal', 'husiq')]",KNN_manhattam,32.16
"[('radial', 'zernike'), ('transversal', 'zernike')]",KNN_euclidean,25.59
"[('radial', 'zernike'), ('transversal', 'legendre')]",KNN_manhattam,46.37
"[('radial', 'zernike'), ('transversal', 'chebyshev')]",KNN_manhattam,44.1
"[('radial', 'zernike'), ('whole', 'spheric')]",KNN_manhattam,29.31
"[('radial', 'zernike'), ('whole', 'hututu')]",KNN_manhattam,27.89
"[('radial', 'zernike'), ('whole', 'hu1980')]",KNN_manhattam,22.17
"[('radial', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,24.55
"[('radial', 'zernike'), ('whole', 'zernike')]",KNN_euclidean,21.44
"[('radial', 'zernike'), ('whole', 'legendre')]",KNN_euclidean,31.23
"[('radial', 'zernike'), ('whole', 'chebyshev')]",KNN_euclidean,30.7
"[('radial', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,28.58
"[('radial', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,30.66
"[('radial', 'zernike'), ('upper', 'hu1980')]",KNN_euclidean,22.09
"[('radial', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,24.43
"[('radial', 'zernike'), ('upper', 'zernike')]",KNN_euclidean,23.74
"[('radial', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,30.66
"[('radial', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,30.77
"[('radial', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,26.12
"[('radial', 'zernike'), ('lower', 'hututu')]",KNN_euclidean,24.7
"[('radial', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,22.47
"[('radial', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,24.01
"[('radial', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,24.01
"[('radial', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,28.39
"[('radial', 'zernike'), ('lower', 'chebyshev')]",KNN_euclidean,23.2
"[('radial', 'legendre'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'legendre'), ('sagittal', 'spheric')]",KNN_manhattam,43.6
"[('radial', 'legendre'), ('sagittal', 'hututu')]",KNN_manhattam,43.68
"[('radial', 'legendre'), ('sagittal', 'hu1980')]",KNN_euclidean,42.95
"[('radial', 'legendre'), ('sagittal', 'husiq')]",KNN_manhattam,43.26
"[('radial', 'legendre'), ('sagittal', 'zernike')]",KNN_euclidean,30.5
"[('radial', 'legendre'), ('sagittal', 'legendre')]",KNN_euclidean,46.56
"[('radial', 'legendre'), ('sagittal', 'chebyshev')]",KNN_manhattam,48.64
"[('radial', 'legendre'), ('transversal', 'spheric')]",KNN_manhattam,42.76
"[('radial', 'legendre'), ('transversal', 'hututu')]",KNN_manhattam,57.43
"[('radial', 'legendre'), ('transversal', 'hu1980')]",KNN_manhattam,47.02
"[('radial', 'legendre'), ('transversal', 'husiq')]",KNN_manhattam,52.06
"[('radial', 'legendre'), ('transversal', 'zernike')]",KNN_euclidean,30.77
"[('radial', 'legendre'), ('transversal', 'legendre')]",KNN_manhattam,52.48
"[('radial', 'legendre'), ('transversal', 'chebyshev')]",KNN_manhattam,52.98
"[('radial', 'legendre'), ('whole', 'spheric')]",KNN_manhattam,43.14
"[('radial', 'legendre'), ('whole', 'hututu')]",KNN_manhattam,47.02
"[('radial', 'legendre'), ('whole', 'hu1980')]",KNN_manhattam,42.49
"[('radial', 'legendre'), ('whole', 'husiq')]",KNN_euclidean,45.06
"[('radial', 'legendre'), ('whole', 'zernike')]",KNN_manhattam,36.5
"[('radial', 'legendre'), ('whole', 'legendre')]",KNN_manhattam,44.6
"[('radial', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,47.64
"[('radial', 'legendre'), ('upper', 'spheric')]",KNN_manhattam,45.29
"[('radial', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,54.59
"[('radial', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,43.18
"[('radial', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,48.14
"[('radial', 'legendre'), ('upper', 'zernike')]",KNN_manhattam,38.26
"[('radial', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,49.4
"[('radial', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,50.71
"[('radial', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,37.88
"[('radial', 'legendre'), ('lower', 'hututu')]",KNN_euclidean,48.67
"[('radial', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,42.37
"[('radial', 'legendre'), ('lower', 'husiq')]",KNN_euclidean,44.83
"[('radial', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,37.88
"[('radial', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,41.41
"[('radial', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,45.6
"[('radial', 'chebyshev'), ('sagittal', 'spheric')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('sagittal', 'hututu')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('sagittal', 'hu1980')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('sagittal', 'husiq')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('sagittal', 'zernike')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('sagittal', 'legendre')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('sagittal', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('transversal', 'spheric')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('transversal', 'hututu')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('transversal', 'hu1980')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('transversal', 'husiq')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('transversal', 'zernike')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('transversal', 'legendre')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('transversal', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('whole', 'spheric')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('whole', 'hututu')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('whole', 'hu1980')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('whole', 'husiq')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('whole', 'zernike')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('whole', 'legendre')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('whole', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('upper', 'spheric')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('upper', 'hututu')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('upper', 'hu1980')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('upper', 'husiq')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('upper', 'zernike')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('upper', 'legendre')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('upper', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('lower', 'spheric')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('lower', 'hututu')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('lower', 'hu1980')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('lower', 'husiq')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('lower', 'zernike')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('lower', 'legendre')]",ERROR_NORM,0.0
"[('radial', 'chebyshev'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('sagittal', 'spheric'), ('sagittal', 'hututu')]",KNN_manhattam,40.65
"[('sagittal', 'spheric'), ('sagittal', 'hu1980')]",KNN_manhattam,39.76
"[('sagittal', 'spheric'), ('sagittal', 'husiq')]",KNN_manhattam,38.57
"[('sagittal', 'spheric'), ('sagittal', 'zernike')]",KNN_manhattam,32.58
"[('sagittal', 'spheric'), ('sagittal', 'legendre')]",KNN_euclidean,44.83
"[('sagittal', 'spheric'), ('sagittal', 'chebyshev')]",KNN_manhattam,47.71
"[('sagittal', 'spheric'), ('transversal', 'spheric')]",KNN_manhattam,47.06
"[('sagittal', 'spheric'), ('transversal', 'hututu')]",KNN_manhattam,56.97
"[('sagittal', 'spheric'), ('transversal', 'hu1980')]",KNN_manhattam,43.14
"[('sagittal', 'spheric'), ('transversal', 'husiq')]",KNN_manhattam,46.48
"[('sagittal', 'spheric'), ('transversal', 'zernike')]",KNN_manhattam,36.27
"[('sagittal', 'spheric'), ('transversal', 'legendre')]",KNN_manhattam,53.75
"[('sagittal', 'spheric'), ('transversal', 'chebyshev')]",KNN_manhattam,53.71
"[('sagittal', 'spheric'), ('whole', 'spheric')]",KNN_manhattam,41.57
"[('sagittal', 'spheric'), ('whole', 'hututu')]",KNN_manhattam,44.14
"[('sagittal', 'spheric'), ('whole', 'hu1980')]",KNN_manhattam,38.61
"[('sagittal', 'spheric'), ('whole', 'husiq')]",KNN_manhattam,39.03
"[('sagittal', 'spheric'), ('whole', 'zernike')]",KNN_manhattam,42.41
"[('sagittal', 'spheric'), ('whole', 'legendre')]",KNN_manhattam,44.56
"[('sagittal', 'spheric'), ('whole', 'chebyshev')]",KNN_manhattam,47.21
"[('sagittal', 'spheric'), ('upper', 'spheric')]",KNN_manhattam,41.61
"[('sagittal', 'spheric'), ('upper', 'hututu')]",KNN_manhattam,48.79
"[('sagittal', 'spheric'), ('upper', 'hu1980')]",KNN_manhattam,38.65
"[('sagittal', 'spheric'), ('upper', 'husiq')]",KNN_manhattam,40.22
"[('sagittal', 'spheric'), ('upper', 'zernike')]",KNN_manhattam,40.03
"[('sagittal', 'spheric'), ('upper', 'legendre')]",KNN_manhattam,45.75
"[('sagittal', 'spheric'), ('upper', 'chebyshev')]",KNN_manhattam,46.52
"[('sagittal', 'spheric'), ('lower', 'spheric')]",KNN_manhattam,39.76
"[('sagittal', 'spheric'), ('lower', 'hututu')]",KNN_manhattam,42.34
"[('sagittal', 'spheric'), ('lower', 'hu1980')]",KNN_manhattam,38.8
"[('sagittal', 'spheric'), ('lower', 'husiq')]",KNN_manhattam,40.38
"[('sagittal', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,41.64
"[('sagittal', 'spheric'), ('lower', 'legendre')]",KNN_manhattam,41.26
"[('sagittal', 'spheric'), ('lower', 'chebyshev')]",DMC_manhattam,40.18
"[('sagittal', 'hututu'), ('sagittal', 'hu1980')]",KNN_manhattam,33.65
"[('sagittal', 'hututu'), ('sagittal', 'husiq')]",KNN_manhattam,35.54
"[('sagittal', 'hututu'), ('sagittal', 'zernike')]",KNN_manhattam,29.73
"[('sagittal', 'hututu'), ('sagittal', 'legendre')]",KNN_manhattam,44.91
"[('sagittal', 'hututu'), ('sagittal', 'chebyshev')]",KNN_manhattam,46.98
"[('sagittal', 'hututu'), ('transversal', 'spheric')]",KNN_manhattam,45.75
"[('sagittal', 'hututu'), ('transversal', 'hututu')]",KNN_manhattam,53.44
"[('sagittal', 'hututu'), ('transversal', 'hu1980')]",KNN_manhattam,39.76
"[('sagittal', 'hututu'), ('transversal', 'husiq')]",KNN_manhattam,46.29
"[('sagittal', 'hututu'), ('transversal', 'zernike')]",KNN_manhattam,32.58
"[('sagittal', 'hututu'), ('transversal', 'legendre')]",KNN_manhattam,54.01
"[('sagittal', 'hututu'), ('transversal', 'chebyshev')]",KNN_manhattam,51.79
"[('sagittal', 'hututu'), ('whole', 'spheric')]",KNN_manhattam,40.88
"[('sagittal', 'hututu'), ('whole', 'hututu')]",KNN_manhattam,38.49
"[('sagittal', 'hututu'), ('whole', 'hu1980')]",KNN_manhattam,33.54
"[('sagittal', 'hututu'), ('whole', 'husiq')]",KNN_manhattam,35.8
"[('sagittal', 'hututu'), ('whole', 'zernike')]",KNN_manhattam,37.38
"[('sagittal', 'hututu'), ('whole', 'legendre')]",KNN_manhattam,42.91
"[('sagittal', 'hututu'), ('whole', 'chebyshev')]",KNN_manhattam,44.49
"[('sagittal', 'hututu'), ('upper', 'spheric')]",KNN_manhattam,39.11
"[('sagittal', 'hututu'), ('upper', 'hututu')]",KNN_manhattam,44.3
"[('sagittal', 'hututu'), ('upper', 'hu1980')]",KNN_manhattam,34.11
"[('sagittal', 'hututu'), ('upper', 'husiq')]",KNN_manhattam,37.46
"[('sagittal', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,35.46
"[('sagittal', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,43.14
"[('sagittal', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,43.03
"[('sagittal', 'hututu'), ('lower', 'spheric')]",KNN_manhattam,35.96
"[('sagittal', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,38.42
"[('sagittal', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,33.65
"[('sagittal', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,37.0
"[('sagittal', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,38.8
"[('sagittal', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,39.11
"[('sagittal', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,35.84
"[('sagittal', 'hu1980'), ('sagittal', 'husiq')]",KNN_euclidean,34.27
"[('sagittal', 'hu1980'), ('sagittal', 'zernike')]",KNN_euclidean,26.97
"[('sagittal', 'hu1980'), ('sagittal', 'legendre')]",KNN_manhattam,44.99
"[('sagittal', 'hu1980'), ('sagittal', 'chebyshev')]",KNN_euclidean,47.91
"[('sagittal', 'hu1980'), ('transversal', 'spheric')]",KNN_manhattam,37.53
"[('sagittal', 'hu1980'), ('transversal', 'hututu')]",KNN_manhattam,52.21
"[('sagittal', 'hu1980'), ('transversal', 'hu1980')]",KNN_euclidean,40.45
"[('sagittal', 'hu1980'), ('transversal', 'husiq')]",KNN_manhattam,45.79
"[('sagittal', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,27.58
"[('sagittal', 'hu1980'), ('transversal', 'legendre')]",KNN_manhattam,50.13
"[('sagittal', 'hu1980'), ('transversal', 'chebyshev')]",KNN_manhattam,50.83
"[('sagittal', 'hu1980'), ('whole', 'spheric')]",KNN_manhattam,39.95
"[('sagittal', 'hu1980'), ('whole', 'hututu')]",KNN_manhattam,35.65
"[('sagittal', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,27.74
"[('sagittal', 'hu1980'), ('whole', 'husiq')]",KNN_manhattam,36.69
"[('sagittal', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,25.62
"[('sagittal', 'hu1980'), ('whole', 'legendre')]",KNN_manhattam,44.03
"[('sagittal', 'hu1980'), ('whole', 'chebyshev')]",KNN_manhattam,46.72
"[('sagittal', 'hu1980'), ('upper', 'spheric')]",KNN_manhattam,32.85
"[('sagittal', 'hu1980'), ('upper', 'hututu')]",KNN_euclidean,44.49
"[('sagittal', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,29.0
"[('sagittal', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,37.8
"[('sagittal', 'hu1980'), ('upper', 'zernike')]",KNN_manhattam,25.55
"[('sagittal', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,41.87
"[('sagittal', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,43.68
"[('sagittal', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,24.32
"[('sagittal', 'hu1980'), ('lower', 'hututu')]",KNN_euclidean,39.34
"[('sagittal', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,28.31
"[('sagittal', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,34.11
"[('sagittal', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,26.39
"[('sagittal', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,29.66
